Identifier	MoleculeName	
P0C0L4	UniProt:P0C0L4 C4A	
P0C0L5	UniProt:P0C0L5 C4B	
P06681	UniProt:P06681 C2	
P01024	UniProt:P01024 C3	
P00751	UniProt:P00751 CFB	
P27918	UniProt:P27918 CFP	
P01031	UniProt:P01031 C5	
O00187-1	UniProt:O00187-1 MASP2	
P48740	UniProt:P48740 MASP1	
P11226	UniProt:P11226 MBL2	
Q15485	UniProt:Q15485 FCN2	
O00602	UniProt:O00602 FCN1	
P0DTC9	UniProt:P0DTC9 N	
P0DTC7	UniProt:P0DTC7 7a	
P0DTC3	UniProt:P0DTC3 3a	
P0DTC2	UniProt:P0DTC2 S	
P0DTC4	UniProt:P0DTC4 E	
P0DTC5	UniProt:P0DTC5 M	
O75636	UniProt:O75636 FCN3	
Q9BWP8	UniProt:Q9BWP8 COLEC11	
Q9Y6Z7	UniProt:Q9Y6Z7 COLEC10	
Q6PIL0	UniProt:Q6PIL0 IGHV7-81	
P01742	UniProt:P01742 IGHV1-69	
P01814	UniProt:P01814 IGHV2-70	
P01766	UniProt:P01766 IGHV3-13	
P01772	UniProt:P01772 IGHV3-33	
P01782	UniProt:P01782 IGHV3-9	
P01817	UniProt:P01817 IGHV2-5	
P01767	UniProt:P01767 IGHV3-53	
P01825	UniProt:P01825 IGHV4-59	
P01824	UniProt:P01824 IGHV4-39	
P01780	UniProt:P01780 IGHV3-7	
P01762	UniProt:P01762 IGHV3-11	
P01764	UniProt:P01764 IGHV3-23	
P23083	UniProt:P23083 IGHV1-2	
P01763	UniProt:P01763 IGHV3-48	
P01743	UniProt:P01743 IGHV1-46	
P06331	UniProt:P06331 IGHV4-34	
A2KUC3	UniProt:A2KUC3 IGHV	
P01768	UniProt:P01768 IGHV3-30	
P01861	UniProt:P01861 IGHG4	
P01857	UniProt:P01857 IGHG1	
P01860	UniProt:P01860 IGHG3	
P01859	UniProt:P01859 IGHG2	
P01704	UniProt:P01704 IGLV2-14	
P01706	UniProt:P01706 IGLV2-11	
P01718	UniProt:P01718 IGLV3-27	
P01705	UniProt:P01705 IGLV2-23	
P01699	UniProt:P01699 IGLV1-44	
Q5NV87	UniProt:Q5NV87 IGLV11-55	
Q5NV85	UniProt:Q5NV85 IGLV3-12	
Q5NV91	UniProt:Q5NV91 IGLV3-27	
P04211	UniProt:P04211 IGLV7-43	
Q5NV84	UniProt:Q5NV84 IGLV2-11	
Q5NV90	UniProt:Q5NV90 IGLV3-25	
Q5NV92	UniProt:Q5NV92 IGLV4-69	
