Identifier	MoleculeName	
P08581	UniProt:P08581 MET	
P0DQD2	UniProt:P0DQD2 inlB	
P0DQD3	UniProt:P0DQD3 inlB	
P22681	UniProt:P22681 CBL	
P62993-1	UniProt:P62993-1 GRB2	
O75886	UniProt:O75886 STAM2	
Q92783	UniProt:Q92783 STAM	
O14964	UniProt:O14964 HGS	
P42566	UniProt:P42566 EPS15	
P0CG48	UniProt:P0CG48 UBC	
P0CG47	UniProt:P0CG47 UBB	
P62987	UniProt:P62987 UBA52	
P62979	UniProt:P62979 RPS27A	
Q96B97	UniProt:Q96B97 SH3KBP1	
Q99961	UniProt:Q99961 SH3GL1	
Q99963	UniProt:Q99963 SH3GL3	
Q99962	UniProt:Q99962 SH3GL2	
P12931	UniProt:P12931 SRC	
P12830	UniProt:P12830 CDH1	
P35222	UniProt:P35222 CTNNB1	
O60716	UniProt:O60716 CTNND1	
P0DJM0	UniProt:P0DJM0 inlA	
Q75N03	UniProt:Q75N03 CBLL1	
P14542	UniProt:P14542 iutA	
P0ABV2	UniProt:P0ABV2 exbD	
P0ABU7	UniProt:P0ABU7 exbB	
P02929	UniProt:P02929 tonB	
Q798T6	UniProt:Q798T6 fyuA	
P07821	UniProt:P07821 fhuC	
P07822	UniProt:P07822 fhuD	
P06972	UniProt:P06972 fhuB	
P23877	UniProt:P23877 fepG	
P23878	UniProt:P23878 fepC	
P23876	UniProt:P23876 fepD	
P0AEL6	UniProt:P0AEL6 fepB	
P05825	UniProt:P05825 fepA	
P02930	UniProt:P02930 tolC	
P75831	UniProt:P75831 macB	
P75830	UniProt:P75830 macA	
P31224	UniProt:P31224 acrB	
P0AE06	UniProt:P0AE06 acrA	
P24177	UniProt:P24177 acrD	
P76398	UniProt:P76398 mdtB	
P76397	UniProt:P76397 mdtA	
P76399	UniProt:P76399 mdtC	
P13039	UniProt:P13039 fes	
P24077	UniProt:P24077 entS	
Q46871	UniProt:Q46871 yqjH	
P64588	UniProt:P64588 yqjI	
P39172	UniProt:P39172 znuA	
P0A9X1	UniProt:P0A9X1 znuC	
P39832	UniProt:P39832 znuB	
P13036	UniProt:P13036 fecA	
Q1RAG3	UniProt:Q1RAG3 UTI89_C2180	
Q1RAG2	UniProt:Q1RAG2 ybtP	
Q8XAS4	UniProt:Q8XAS4 efeB	
Q8XAS8	UniProt:Q8XAS8 efeU	
Q8XAS6	UniProt:Q8XAS6 efeO	
O88093	UniProt:O88093 hbp	
P68871	UniProt:P68871 HBB	
P69905	UniProt:P69905 HBA1	
P0AEG1	UniProt:P0AEG1 dppC	
P0AAG0	UniProt:P0AAG0 dppD	
P0AEF8	UniProt:P0AEF8 dppB	
P37313	UniProt:P37313 dppF	
P77348	UniProt:P77348 mppA	
P23847	UniProt:P23847 dppA	
Q9EZE7	UniProt:Q9EZE7 espC	
Q1R5A7	UniProt:Q1R5A7 chuA	
P0AEL3	UniProt:P0AEL3 feoA	
P33650	UniProt:P33650 feoB	
P15029	UniProt:P15029 fecD	
P15031	UniProt:P15031 fecE	
P15030	UniProt:P15030 fecC	
P15028	UniProt:P15028 fecB	
P02919	UniProt:P02919 mrcB	
P0AES4	UniProt:P0AES4 gyrA	
P0AES6	UniProt:P0AES6 gyrB	
Q83U40	UniProt:Q83U40 qnr	
Q69HW3	UniProt:Q69HW3 oqxA	
P02981	UniProt:P02981 tetA	
P02982	UniProt:P02982 tetA	
P02980	UniProt:P02980 tetA	
Q07282	UniProt:Q07282 tetA	
P37636	UniProt:P37636 mdtE	
