Identifier	MoleculeName	
P46531	UniProt:P46531 NOTCH1	
Q96J02	UniProt:Q96J02 ITCH	
P49757	UniProt:P49757 NUMB	
P0CG48	UniProt:P0CG48 UBC	
P0CG47	UniProt:P0CG47 UBB	
P62987	UniProt:P62987 UBA52	
P62979	UniProt:P62979 RPS27A	
P80370	UniProt:P80370 DLK1	
O00548	UniProt:O00548 DLL1	
Q86UW9	UniProt:Q86UW9 DTX2	
Q9Y2E6	UniProt:Q9Y2E6 DTX4	
Q86Y01	UniProt:Q86Y01 DTX1	
Q9NR61	UniProt:Q9NR61 DLL4	
Q9Y219	UniProt:Q9Y219 JAG2	
P78504	UniProt:P78504 JAG1	
O76050	UniProt:O76050 NEURL1	
Q96AX9	UniProt:Q96AX9 MIB2	
A8MQ27	UniProt:A8MQ27 NEURL1B	
Q86YT6	UniProt:Q86YT6 MIB1	
Q8NFT8	UniProt:Q8NFT8 DNER	
Q12860	UniProt:Q12860 CNTN1	
Q9NZ42	UniProt:Q9NZ42 PSENEN	
Q92542	UniProt:Q92542 NCSTN	
P49810	UniProt:P49810 PSEN2	
P49768	UniProt:P49768 PSEN1	
Q96BI3	UniProt:Q96BI3 APH1A	
Q8WW43	UniProt:Q8WW43 APH1B	
P49407	UniProt:P49407 ARRB1	
P32121	UniProt:P32121 ARRB2	
P78536	UniProt:P78536 ADAM17	
O14672	UniProt:O14672 ADAM10	
Q9Y5J3	UniProt:Q9Y5J3 HEY1	
Q9UBP5	UniProt:Q9UBP5 HEY2	
Q9NQ87	UniProt:Q9NQ87 HEYL	
Q06330	UniProt:Q06330 RBPJ	
Q13573	UniProt:Q13573 SNW1	
Q13495	UniProt:Q13495 MAMLD1	
Q8IZL2	UniProt:Q8IZL2 MAML2	
Q92585	UniProt:Q92585 MAML1	
Q96JK9	UniProt:Q96JK9 MAML3	
Q09472	UniProt:Q09472 EP300	
Q92830	UniProt:Q92830 KAT2A	
Q92831	UniProt:Q92831 KAT2B	
Q92793	UniProt:Q92793 CREBBP	
P01106	UniProt:P01106 MYC	
P63208	UniProt:P63208 SKP1	
Q969H0-4	UniProt:Q969H0-4 FBXW7	
Q969H0-1	UniProt:Q969H0-1 FBXW7	
P62877	UniProt:P62877 RBX1	
Q13616	UniProt:Q13616 CUL1	
Q8NFP9	UniProt:Q8NFP9 NBEA	
P24863	UniProt:P24863 CCNC	
P49336	UniProt:P49336 CDK8	
Q04725	UniProt:Q04725 TLE2	
Q04724	UniProt:Q04724 TLE1	
Q04726-3	UniProt:Q04726-3 TLE3	
Q04727	UniProt:Q04727 TLE4	
Q14469	UniProt:Q14469 HES1	
O75376	UniProt:O75376 NCOR1	
Q9Y618	UniProt:Q9Y618 NCOR2	
O60907	UniProt:O60907 TBL1X	
Q9BZK7	UniProt:Q9BZK7 TBL1XR1	
Q9UBN7	UniProt:Q9UBN7 HDAC6	
Q9BY41	UniProt:Q9BY41 HDAC8	
Q96DB2	UniProt:Q96DB2 HDAC11	
P56524	UniProt:P56524 HDAC4	
Q92769	UniProt:Q92769 HDAC2	
O15379	UniProt:O15379 HDAC3	
Q9UKV0	UniProt:Q9UKV0 HDAC9	
Q9UQL6	UniProt:Q9UQL6 HDAC5	
Q8WUI4	UniProt:Q8WUI4 HDAC7	
Q13547	UniProt:Q13547 HDAC1	
Q969S8	UniProt:Q969S8 HDAC10	
Q16665	UniProt:Q16665 HIF1A	
Q5TA89	UniProt:Q5TA89 HES5	
Q99466	UniProt:Q99466 NOTCH4	
P63104	UniProt:P63104 YWHAZ	
P84022	UniProt:P84022 SMAD3	
P35916	UniProt:P35916 FLT4	
P62736	UniProt:P62736 ACTA2	
Q04721	UniProt:Q04721 NOTCH2	
P28072	UniProt:P28072 PSMB6	
P28070	UniProt:P28070 PSMB4	
P49720	UniProt:P49720 PSMB3	
P20618	UniProt:P20618 PSMB1	
Q99436	UniProt:Q99436 PSMB7	
P28074	UniProt:P28074 PSMB5	
P49721	UniProt:P49721 PSMB2	
P25788	UniProt:P25788 PSMA3	
P25789	UniProt:P25789 PSMA4	
P28066	UniProt:P28066 PSMA5	
P60900	UniProt:P60900 PSMA6	
P25787	UniProt:P25787 PSMA2	
O14818	UniProt:O14818 PSMA7	
P25786	UniProt:P25786 PSMA1	
O43242	UniProt:O43242 PSMD3	
Q15008	UniProt:Q15008 PSMD6	
P60896	UniProt:P60896 SEM1	
O00232	UniProt:O00232 PSMD12	
Q9UNM6	UniProt:Q9UNM6 PSMD13	
P51665	UniProt:P51665 PSMD7	
O00487	UniProt:O00487 PSMD14	
O00231	UniProt:O00231 PSMD11	
P48556	UniProt:P48556 PSMD8	
P43686	UniProt:P43686 PSMC4	
P62195	UniProt:P62195 PSMC5	
P62191	UniProt:P62191 PSMC1	
P35998	UniProt:P35998 PSMC2	
Q13200	UniProt:Q13200 PSMD2	
P17980	UniProt:P17980 PSMC3	
P62333	UniProt:P62333 PSMC6	
Q99460	UniProt:Q99460 PSMD1	
Q16186	UniProt:Q16186 ADRM1	
Q9Y6A5	UniProt:Q9Y6A5 TACC3	
P31749	UniProt:P31749 AKT1	
O00587	UniProt:O00587 MFNG	
Q9Y644	UniProt:Q9Y644 RFNG	
Q8NES3	UniProt:Q8NES3 LFNG	
Q9UM47	UniProt:Q9UM47 NOTCH3	
P15291	UniProt:P15291 B4GALT1	
P09958	UniProt:P09958 FURIN	
Q93084	UniProt:Q93084 ATP2A3	
O14983	UniProt:O14983 ATP2A1	
P16615	UniProt:P16615 ATP2A2	
Q9UBV2	UniProt:Q9UBV2 SEL1L	
P20340	UniProt:P20340 RAB6A	
Q11206	UniProt:Q11206 ST3GAL4	
Q9Y274	UniProt:Q9Y274 ST3GAL6	
Q11203	UniProt:Q11203 ST3GAL3	
Q15363	UniProt:Q15363 TMED2	
Q01196	UniProt:Q01196 RUNX1	
P78545	UniProt:P78545 ELF3	
P24385	UniProt:P24385 CCND1	
Q01094	UniProt:Q01094 E2F1	
O00716	UniProt:O00716 E2F3	
Q14188	UniProt:Q14188 TFDP2	
Q14186	UniProt:Q14186 TFDP1	
Q9UL18	UniProt:Q9UL18 AGO1	
Q9HCK5	UniProt:Q9HCK5 AGO4	
Q9H9G7	UniProt:Q9H9G7 AGO3	
Q8NDV7	UniProt:Q8NDV7 TNRC6A	
Q9UPQ9	UniProt:Q9UPQ9 TNRC6B	
Q9HCJ0	UniProt:Q9HCJ0 TNRC6C	
Q9HCE1	UniProt:Q9HCE1 MOV10	
Q9UKV8	UniProt:Q9UKV8 AGO2	
Q71DI3	UniProt:Q71DI3 H3C15	
P68431	UniProt:P68431 H3C1	
P84243	UniProt:P84243 H3-3A	
Q99879	UniProt:Q99879 H2BC14	
Q96A08	UniProt:Q96A08 H2BC1	
P58876	UniProt:P58876 H2BC5	
Q93079	UniProt:Q93079 H2BC9	
Q16778	UniProt:Q16778 H2BC21	
P23527	UniProt:P23527 H2BC17	
P57053	UniProt:P57053 H2BC12L	
Q99877	UniProt:Q99877 H2BC15	
P62807	UniProt:P62807 H2BC4	
P06899	UniProt:P06899 H2BC11	
P33778	UniProt:P33778 H2BC3	
O60814	UniProt:O60814 H2BC12	
Q99880	UniProt:Q99880 H2BC13	
Q8N257	UniProt:Q8N257 H2BC26	
P0C5Y9	UniProt:P0C5Y9 H2AB1	
Q71UI9	UniProt:Q71UI9 H2AZ2	
P20671	UniProt:P20671 H2AC7	
P16104	UniProt:P16104 H2AX	
Q9BTM1	UniProt:Q9BTM1 H2AJ	
Q16777	UniProt:Q16777 H2AC20	
Q93077	UniProt:Q93077 H2AC6	
P04908	UniProt:P04908 H2AC4	
Q6FI13	UniProt:Q6FI13 H2AC18	
Q99878	UniProt:Q99878 H2AC14	
P62805	UniProt:P62805 H4C1	
Q8N6T7	UniProt:Q8N6T7 SIRT6	
P04637	UniProt:P04637 TP53	
P41743	UniProt:P41743 PRKCI	
P0DPK3	UniProt:P0DPK3 NOTCH2NLB	
Q7Z3S9	UniProt:Q7Z3S9 NOTCH2NLA	
P08246	UniProt:P08246 ELANE	
P0DPK4	UniProt:P0DPK4 NOTCH2NLC	
P05412	UniProt:P05412 JUN	
Q9H488	UniProt:Q9H488 POFUT1	
Q8NBL1	UniProt:Q8NBL1 POGLUT1	
P67809	UniProt:P67809 YBX1	
P01133	UniProt:P01133 EGF	
P00533	UniProt:P00533 EGFR	
O00308	UniProt:O00308 WWP2	
Q15398	UniProt:Q15398 DLGAP5	
Q9Y4D7	UniProt:Q9Y4D7 PLXND1	
P42224	UniProt:P42224 STAT1	
O15540	UniProt:O15540 FABP7	
Q13422-1	UniProt:Q13422-1 IKZF1	
P40424	UniProt:P40424 PBX1	
Q8IX03	UniProt:Q8IX03 WWC1	
Q6ISU1	UniProt:Q6ISU1 PTCRA	
P06734	UniProt:P06734 FCER2	
P10144	UniProt:P10144 GZMB	
P16220-1	UniProt:P16220-1 CREB1	
P21741	UniProt:P21741 MDK	
