userId	geneSymbol	geneName	entrezgene	score	gLink
10443	N4BP2L2	NEDD4 binding protein 2 like 2	10443	-2.03586218057023	https://www.ncbi.nlm.nih.gov/gene/?term=10443
10447	FAM3C	FAM3 metabolism regulating signaling molecule C	10447	0.98182359623712	https://www.ncbi.nlm.nih.gov/gene/?term=10447
10455	ECI2	enoyl-CoA delta isomerase 2	10455	-2.35907174048929	https://www.ncbi.nlm.nih.gov/gene/?term=10455
10457	GPNMB	glycoprotein nmb	10457	4.48817340971449	https://www.ncbi.nlm.nih.gov/gene/?term=10457
10458	BAIAP2	BAR/IMD domain containing adaptor protein 2	10458	-1.67495216230147	https://www.ncbi.nlm.nih.gov/gene/?term=10458
10468	FST	follistatin	10468	0.0377381161517424	https://www.ncbi.nlm.nih.gov/gene/?term=10468
1047	CLGN	calmegin	1047	-1.81493711740644	https://www.ncbi.nlm.nih.gov/gene/?term=1047
10477	UBE2E3	ubiquitin conjugating enzyme E2 E3	10477	0.393653041042714	https://www.ncbi.nlm.nih.gov/gene/?term=10477
1050	CEBPA	CCAAT enhancer binding protein alpha	1050	1.86456852046392	https://www.ncbi.nlm.nih.gov/gene/?term=1050
10500	SEMA6C	semaphorin 6C	10500	0.254385244480096	https://www.ncbi.nlm.nih.gov/gene/?term=10500
10507	SEMA4D	semaphorin 4D	10507	3.44161165875045	https://www.ncbi.nlm.nih.gov/gene/?term=10507
10509	SEMA4B	semaphorin 4B	10509	1.82904825171623	https://www.ncbi.nlm.nih.gov/gene/?term=10509
1051	CEBPB	CCAAT enhancer binding protein beta	1051	1.40844519240578	https://www.ncbi.nlm.nih.gov/gene/?term=1051
10519	CIB1	calcium and integrin binding 1	10519	-0.425182218031684	https://www.ncbi.nlm.nih.gov/gene/?term=10519
10524	KAT5	lysine acetyltransferase 5	10524	-1.52880363692795	https://www.ncbi.nlm.nih.gov/gene/?term=10524
10537	UBD	ubiquitin D	10537	-1.20916251135158	https://www.ncbi.nlm.nih.gov/gene/?term=10537
1054	CEBPG	CCAAT enhancer binding protein gamma	1054	1.09203328938616	https://www.ncbi.nlm.nih.gov/gene/?term=1054
10549	PRDX4	peroxiredoxin 4	10549	1.73365716999494	https://www.ncbi.nlm.nih.gov/gene/?term=10549
10551	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	-1.90407295121424	https://www.ncbi.nlm.nih.gov/gene/?term=10551
10553	HTATIP2	HIV-1 Tat interactive protein 2	10553	-0.765617618024316	https://www.ncbi.nlm.nih.gov/gene/?term=10553
10563	CXCL13	C-X-C motif chemokine ligand 13	10563	0.601399016942638	https://www.ncbi.nlm.nih.gov/gene/?term=10563
10573	MRPL28	mitochondrial ribosomal protein L28	10573	0.791464244566534	https://www.ncbi.nlm.nih.gov/gene/?term=10573
10584	COLEC10	collectin subfamily member 10	10584	-1.65501763219693	https://www.ncbi.nlm.nih.gov/gene/?term=10584
10605	PAIP1	poly(A) binding protein interacting protein 1	10605	-1.1858502300538	https://www.ncbi.nlm.nih.gov/gene/?term=10605
10614	HEXIM1	HEXIM P-TEFb complex subunit 1	10614	-1.37709169767278	https://www.ncbi.nlm.nih.gov/gene/?term=10614
10617	STAMBP	STAM binding protein	10617	-0.0920636600344829	https://www.ncbi.nlm.nih.gov/gene/?term=10617
10631	POSTN	periostin	10631	0.522409559137944	https://www.ncbi.nlm.nih.gov/gene/?term=10631
10653	SPINT2	serine peptidase inhibitor, Kunitz type 2	10653	-1.69901066490673	https://www.ncbi.nlm.nih.gov/gene/?term=10653
10667	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial	10667	-1.37138083011996	https://www.ncbi.nlm.nih.gov/gene/?term=10667
10694	CCT8	chaperonin containing TCP1 subunit 8	10694	0.546290472787615	https://www.ncbi.nlm.nih.gov/gene/?term=10694
1072	CFL1	cofilin 1	1072	-1.37922186618218	https://www.ncbi.nlm.nih.gov/gene/?term=1072
10730	YME1L1	YME1 like 1 ATPase	10730	0.339871368948064	https://www.ncbi.nlm.nih.gov/gene/?term=10730
1075	CTSC	cathepsin C	1075	-3.37120167337207	https://www.ncbi.nlm.nih.gov/gene/?term=1075
10797	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	10797	-2.56144973407894	https://www.ncbi.nlm.nih.gov/gene/?term=10797
1081	CGA	glycoprotein hormones, alpha polypeptide	1081	-3.92252715359212	https://www.ncbi.nlm.nih.gov/gene/?term=1081
10841	FTCD	formimidoyltransferase cyclodeaminase	10841	-0.0605880826295329	https://www.ncbi.nlm.nih.gov/gene/?term=10841
10857	PGRMC1	progesterone receptor membrane component 1	10857	-2.72650299691618	https://www.ncbi.nlm.nih.gov/gene/?term=10857
10882	C1QL1	complement C1q like 1	10882	-0.26785702764499	https://www.ncbi.nlm.nih.gov/gene/?term=10882
1089	CEACAM4	CEA cell adhesion molecule 4	1089	-2.47303231225837	https://www.ncbi.nlm.nih.gov/gene/?term=1089
10892	MALT1	MALT1 paracaspase	10892	0.231854251727638	https://www.ncbi.nlm.nih.gov/gene/?term=10892
10901	DHRS4	dehydrogenase/reductase 4	10901	-2.69190131190881	https://www.ncbi.nlm.nih.gov/gene/?term=10901
10913	EDAR	ectodysplasin A receptor	10913	0.532383662434684	https://www.ncbi.nlm.nih.gov/gene/?term=10913
10919	EHMT2	euchromatic histone lysine methyltransferase 2	10919	3.74044420416596	https://www.ncbi.nlm.nih.gov/gene/?term=10919
10923	SUB1	SUB1 regulator of transcription	10923	3.76209816490646	https://www.ncbi.nlm.nih.gov/gene/?term=10923
10924	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A	10924	3.64748881909156	https://www.ncbi.nlm.nih.gov/gene/?term=10924
10935	PRDX3	peroxiredoxin 3	10935	-2.0172293634346	https://www.ncbi.nlm.nih.gov/gene/?term=10935
10951	CBX1	chromobox 1	10951	1.34107002558156	https://www.ncbi.nlm.nih.gov/gene/?term=10951
10963	STIP1	stress induced phosphoprotein 1	10963	1.20095074886092	https://www.ncbi.nlm.nih.gov/gene/?term=10963
11009	IL24	interleukin 24	11009	-1.76845142005265	https://www.ncbi.nlm.nih.gov/gene/?term=11009
11047	ADRM1	ADRM1 26S proteasome ubiquitin receptor	11047	1.32237175760083	https://www.ncbi.nlm.nih.gov/gene/?term=11047
11059	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059	-0.345559608602517	https://www.ncbi.nlm.nih.gov/gene/?term=11059
11060	WWP2	WW domain containing E3 ubiquitin protein ligase 2	11060	0.235635178711936	https://www.ncbi.nlm.nih.gov/gene/?term=11060
11080	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4	11080	1.36760078290005	https://www.ncbi.nlm.nih.gov/gene/?term=11080
11093	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	11093	2.23685367195835	https://www.ncbi.nlm.nih.gov/gene/?term=11093
11096	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	2.29935315071757	https://www.ncbi.nlm.nih.gov/gene/?term=11096
1114	CHGB	chromogranin B	1114	3.88160652557295	https://www.ncbi.nlm.nih.gov/gene/?term=1114
11148	HHLA2	HHLA2 member of B7 family	11148	1.78064536479918	https://www.ncbi.nlm.nih.gov/gene/?term=11148
11165	NUDT3	nudix hydrolase 3	11165	-0.933068456078347	https://www.ncbi.nlm.nih.gov/gene/?term=11165
11167	FSTL1	follistatin like 1	11167	0.382660398084202	https://www.ncbi.nlm.nih.gov/gene/?term=11167
11168	PSIP1	PC4 and SRSF1 interacting protein 1	11168	2.41739499499796	https://www.ncbi.nlm.nih.gov/gene/?term=11168
1118	CHIT1	chitinase 1	1118	1.18160319537296	https://www.ncbi.nlm.nih.gov/gene/?term=1118
11200	CHEK2	checkpoint kinase 2	11200	1.50152187613902	https://www.ncbi.nlm.nih.gov/gene/?term=11200
11202	KLK8	kallikrein related peptidase 8	11202	0.813474558540123	https://www.ncbi.nlm.nih.gov/gene/?term=11202
11244	ZHX1	zinc fingers and homeoboxes 1	11244	3.94071455916809	https://www.ncbi.nlm.nih.gov/gene/?term=11244
112476	PRRT2	proline rich transmembrane protein 2	112476	-0.376664677606114	https://www.ncbi.nlm.nih.gov/gene/?term=112476
112744	IL17F	interleukin 17F	112744	-2.45110749972238	https://www.ncbi.nlm.nih.gov/gene/?term=112744
11284	PNKP	polynucleotide kinase 3'-phosphatase	11284	-0.308476762273989	https://www.ncbi.nlm.nih.gov/gene/?term=11284
112942	CFAP36	cilia and flagella associated protein 36	112942	2.50062007617258	https://www.ncbi.nlm.nih.gov/gene/?term=112942
11314	CD300A	CD300a molecule	11314	-2.14518338520159	https://www.ncbi.nlm.nih.gov/gene/?term=11314
11315	PARK7	Parkinsonism associated deglycase	11315	-2.61625018314245	https://www.ncbi.nlm.nih.gov/gene/?term=11315
11337	GABARAP	GABA type A receptor-associated protein	11337	-0.814017789758486	https://www.ncbi.nlm.nih.gov/gene/?term=11337
11344	TWF2	twinfilin actin binding protein 2	11344	-0.626237682875895	https://www.ncbi.nlm.nih.gov/gene/?term=11344
114784	CSMD2	CUB and Sushi multiple domains 2	114784	-0.723096818732421	https://www.ncbi.nlm.nih.gov/gene/?term=114784
114900	C1QTNF4	C1q and TNF related 4	114900	-0.591622030509082	https://www.ncbi.nlm.nih.gov/gene/?term=114900
114971	PTPMT1	protein tyrosine phosphatase mitochondrial 1	114971	-0.679576410005801	https://www.ncbi.nlm.nih.gov/gene/?term=114971
1152	CKB	creatine kinase B	1152	1.99250895987568	https://www.ncbi.nlm.nih.gov/gene/?term=1152
115352	FCRL3	Fc receptor like 3	115352	0.939680390782962	https://www.ncbi.nlm.nih.gov/gene/?term=115352
115650	TNFRSF13C	TNF receptor superfamily member 13C	115650	-1.04064703946658	https://www.ncbi.nlm.nih.gov/gene/?term=115650
115761	ARL11	ADP ribosylation factor like GTPase 11	115761	-0.94832800948727	https://www.ncbi.nlm.nih.gov/gene/?term=115761
1158	CKM	creatine kinase, M-type	1158	0.222534914245819	https://www.ncbi.nlm.nih.gov/gene/?term=1158
115827	RAB3C	RAB3C, member RAS oncogene family	115827	-1.28293177743229	https://www.ncbi.nlm.nih.gov/gene/?term=115827
116379	IL22RA2	interleukin 22 receptor subunit alpha 2	116379	2.35552933310688	https://www.ncbi.nlm.nih.gov/gene/?term=116379
116844	LRG1	leucine rich alpha-2-glycoprotein 1	116844	0.414707834695795	https://www.ncbi.nlm.nih.gov/gene/?term=116844
117143	TADA1	transcriptional adaptor 1	117143	-2.71370682949228	https://www.ncbi.nlm.nih.gov/gene/?term=117143
1191	CLU	clusterin	1191	-1.23150924228866	https://www.ncbi.nlm.nih.gov/gene/?term=1191
1192	CLIC1	chloride intracellular channel 1	1192	-0.644607586959456	https://www.ncbi.nlm.nih.gov/gene/?term=1192
12	SERPINA3	serpin family A member 3	12	-0.720779711425797	https://www.ncbi.nlm.nih.gov/gene/?term=12
120939	TMEM52B	transmembrane protein 52B	120939	-1.4430484820729	https://www.ncbi.nlm.nih.gov/gene/?term=120939
1215	CMA1	chymase 1	1215	0.5900741957061	https://www.ncbi.nlm.nih.gov/gene/?term=1215
121793	TEX29	testis expressed 29	121793	1.97960946966422	https://www.ncbi.nlm.nih.gov/gene/?term=121793
123228	SENP8	SUMO peptidase family member, NEDD8 specific	123228	1.92213041815616	https://www.ncbi.nlm.nih.gov/gene/?term=123228
123803	NTAN1	N-terminal asparagine amidase	123803	1.11973315837294	https://www.ncbi.nlm.nih.gov/gene/?term=123803
124540	MSI2	musashi RNA binding protein 2	124540	-1.03484903850156	https://www.ncbi.nlm.nih.gov/gene/?term=124540
126014	OSCAR	osteoclast associated Ig-like receptor	126014	2.66557602920461	https://www.ncbi.nlm.nih.gov/gene/?term=126014
1264	CNN1	calponin 1	1264	3.43032060947064	https://www.ncbi.nlm.nih.gov/gene/?term=1264
1271	CNTFR	ciliary neurotrophic factor receptor	1271	4.4029950177663	https://www.ncbi.nlm.nih.gov/gene/?term=1271
1272	CNTN1	contactin 1	1272	4.43565756606963	https://www.ncbi.nlm.nih.gov/gene/?term=1272
1277	COL1A1	collagen type I alpha 1 chain	1277	1.67235855701003	https://www.ncbi.nlm.nih.gov/gene/?term=1277
1281	COL3A1	collagen type III alpha 1 chain	1281	-0.682025545878029	https://www.ncbi.nlm.nih.gov/gene/?term=1281
129450	TYW5	tRNA-yW synthesizing protein 5	129450	-0.670115780989573	https://www.ncbi.nlm.nih.gov/gene/?term=129450
1300	COL10A1	collagen type X alpha 1 chain	1300	0.753235244353475	https://www.ncbi.nlm.nih.gov/gene/?term=1300
131118	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19	131118	-0.931867513784754	https://www.ncbi.nlm.nih.gov/gene/?term=131118
131450	CD200R1	CD200 receptor 1	131450	-0.117654442583397	https://www.ncbi.nlm.nih.gov/gene/?term=131450
132	ADK	adenosine kinase	132	0.869171288512244	https://www.ncbi.nlm.nih.gov/gene/?term=132
133	ADM	adrenomedullin	133	0.604077046111397	https://www.ncbi.nlm.nih.gov/gene/?term=133
133686	NADK2	NAD kinase 2, mitochondrial	133686	0.703973686829083	https://www.ncbi.nlm.nih.gov/gene/?term=133686
134265	AFAP1L1	actin filament associated protein 1 like 1	134265	2.75194585272706	https://www.ncbi.nlm.nih.gov/gene/?term=134265
135228	CD109	CD109 molecule	135228	3.52306413872406	https://www.ncbi.nlm.nih.gov/gene/?term=135228
1356	CP	ceruloplasmin	1356	-5.6104559100578	https://www.ncbi.nlm.nih.gov/gene/?term=1356
1363	CPE	carboxypeptidase E	1363	0.413646279721015	https://www.ncbi.nlm.nih.gov/gene/?term=1363
1369	CPN1	carboxypeptidase N subunit 1	1369	-0.091817711954307	https://www.ncbi.nlm.nih.gov/gene/?term=1369
1380	CR2	complement C3d receptor 2	1380	3.49370529874251	https://www.ncbi.nlm.nih.gov/gene/?term=1380
138046	RALYL	RALY RNA binding protein like	138046	-4.27744633980418	https://www.ncbi.nlm.nih.gov/gene/?term=138046
1382	CRABP2	cellular retinoic acid binding protein 2	1382	6.31985711677504	https://www.ncbi.nlm.nih.gov/gene/?term=1382
1387	CREBBP	CREB binding protein	1387	-3.92972266416802	https://www.ncbi.nlm.nih.gov/gene/?term=1387
1388	ATF6B	activating transcription factor 6 beta	1388	-7.13848941484592	https://www.ncbi.nlm.nih.gov/gene/?term=1388
1398	CRK	CRK proto-oncogene, adaptor protein	1398	-0.861438118746716	https://www.ncbi.nlm.nih.gov/gene/?term=1398
1399	CRKL	CRK like proto-oncogene, adaptor protein	1399	-0.627029187428528	https://www.ncbi.nlm.nih.gov/gene/?term=1399
1400	CRMP1	collapsin response mediator protein 1	1400	1.21933198279414	https://www.ncbi.nlm.nih.gov/gene/?term=1400
1401	CRP	C-reactive protein	1401	-4.19008479807878	https://www.ncbi.nlm.nih.gov/gene/?term=1401
1404	HAPLN1	hyaluronan and proteoglycan link protein 1	1404	2.00721462071486	https://www.ncbi.nlm.nih.gov/gene/?term=1404
142	PARP1	poly(ADP-ribose) polymerase 1	142	4.25421391648184	https://www.ncbi.nlm.nih.gov/gene/?term=142
1432	MAPK14	mitogen-activated protein kinase 14	1432	-0.616317271577599	https://www.ncbi.nlm.nih.gov/gene/?term=1432
1435	CSF1	colony stimulating factor 1	1435	-4.1245915653809	https://www.ncbi.nlm.nih.gov/gene/?term=1435
1436	CSF1R	colony stimulating factor 1 receptor	1436	2.54511263832451	https://www.ncbi.nlm.nih.gov/gene/?term=1436
1437	CSF2	colony stimulating factor 2	1437	-0.750019121063592	https://www.ncbi.nlm.nih.gov/gene/?term=1437
1439	CSF2RB	colony stimulating factor 2 receptor subunit beta	1439	-0.287861948291599	https://www.ncbi.nlm.nih.gov/gene/?term=1439
143903	LAYN	layilin	143903	-1.10867104553751	https://www.ncbi.nlm.nih.gov/gene/?term=143903
1440	CSF3	colony stimulating factor 3	1440	-1.48504358076192	https://www.ncbi.nlm.nih.gov/gene/?term=1440
1441	CSF3R	colony stimulating factor 3 receptor	1441	-3.3256388892641	https://www.ncbi.nlm.nih.gov/gene/?term=1441
1442	CSH1	chorionic somatomammotropin hormone 1	1442	-1.3703141026639	https://www.ncbi.nlm.nih.gov/gene/?term=1442
144233	BCDIN3D	BCDIN3 domain containing RNA methyltransferase	144233	-2.86282991140044	https://www.ncbi.nlm.nih.gov/gene/?term=144233
145482	PTGR2	prostaglandin reductase 2	145482	-5.32069841762023	https://www.ncbi.nlm.nih.gov/gene/?term=145482
145645	TERB2	telomere repeat binding bouquet formation protein 2	145645	-1.26789463399964	https://www.ncbi.nlm.nih.gov/gene/?term=145645
1457	CSNK2A1	casein kinase 2 alpha 1	1457	-0.168177474537069	https://www.ncbi.nlm.nih.gov/gene/?term=1457
1463	NCAN	neurocan	1463	-0.126515546550244	https://www.ncbi.nlm.nih.gov/gene/?term=1463
1464	CSPG4	chondroitin sulfate proteoglycan 4	1464	-2.89345066872454	https://www.ncbi.nlm.nih.gov/gene/?term=1464
146760	RTN4RL1	reticulon 4 receptor like 1	146760	4.80061174514936	https://www.ncbi.nlm.nih.gov/gene/?term=146760
1471	CST3	cystatin C	1471	0.497184437269821	https://www.ncbi.nlm.nih.gov/gene/?term=1471
147381	CBLN2	cerebellin 2 precursor	147381	4.63080728916796	https://www.ncbi.nlm.nih.gov/gene/?term=147381
1474	CST6	cystatin E/M	1474	-0.931353936208029	https://www.ncbi.nlm.nih.gov/gene/?term=1474
148113	CILP2	cartilage intermediate layer protein 2	148113	2.54093315760096	https://www.ncbi.nlm.nih.gov/gene/?term=148113
148738	HJV	hemojuvelin BMP co-receptor	148738	1.83162872378564	https://www.ncbi.nlm.nih.gov/gene/?term=148738
1490	CCN2	cellular communication network factor 2	1490	1.81970456090937	https://www.ncbi.nlm.nih.gov/gene/?term=1490
149233	IL23R	interleukin 23 receptor	149233	2.16714737461814	https://www.ncbi.nlm.nih.gov/gene/?term=149233
1493	CTLA4	cytotoxic T-lymphocyte associated protein 4	1493	0.704440484025228	https://www.ncbi.nlm.nih.gov/gene/?term=1493
1496	CTNNA2	catenin alpha 2	1496	0.480077901160114	https://www.ncbi.nlm.nih.gov/gene/?term=1496
1499	CTNNB1	catenin beta 1	1499	-4.13967108413208	https://www.ncbi.nlm.nih.gov/gene/?term=1499
150684	COMMD1	copper metabolism domain containing 1	150684	0.53943462198053	https://www.ncbi.nlm.nih.gov/gene/?term=150684
1509	CTSD	cathepsin D	1509	-2.5497634942817	https://www.ncbi.nlm.nih.gov/gene/?term=1509
151176	ERFE	erythroferrone	151176	-4.24056871901089	https://www.ncbi.nlm.nih.gov/gene/?term=151176
1512	CTSH	cathepsin H	1512	-2.20180393098208	https://www.ncbi.nlm.nih.gov/gene/?term=1512
1513	CTSK	cathepsin K	1513	0.37729687614686	https://www.ncbi.nlm.nih.gov/gene/?term=1513
151887	CCDC80	coiled-coil domain containing 80	151887	0.271110081198709	https://www.ncbi.nlm.nih.gov/gene/?term=151887
1520	CTSS	cathepsin S	1520	0.662581705797236	https://www.ncbi.nlm.nih.gov/gene/?term=1520
152002	XXYLT1	xyloside xylosyltransferase 1	152002	-0.759335253760304	https://www.ncbi.nlm.nih.gov/gene/?term=152002
152831	KLB	klotho beta	152831	1.38567985008655	https://www.ncbi.nlm.nih.gov/gene/?term=152831
153218	SPINK13	serine peptidase inhibitor Kazal type 13	153218	-0.696531220549071	https://www.ncbi.nlm.nih.gov/gene/?term=153218
154790	CLEC2L	C-type lectin domain family 2 member L	154790	1.36620557595711	https://www.ncbi.nlm.nih.gov/gene/?term=154790
1576	CYP3A4	cytochrome P450 family 3 subfamily A member 4	1576	-1.06977041280552	https://www.ncbi.nlm.nih.gov/gene/?term=1576
158	ADSL	adenylosuccinate lyase	158	0.967262449482046	https://www.ncbi.nlm.nih.gov/gene/?term=158
1604	CD55	CD55 molecule (Cromer blood group)	1604	2.64523462005166	https://www.ncbi.nlm.nih.gov/gene/?term=1604
1605	DAG1	dystroglycan 1	1605	-2.7897634923886	https://www.ncbi.nlm.nih.gov/gene/?term=1605
161	AP2A2	adaptor related protein complex 2 subunit alpha 2	161	0.565029229771728	https://www.ncbi.nlm.nih.gov/gene/?term=161
163	AP2B1	adaptor related protein complex 2 subunit beta 1	163	0.119094648248127	https://www.ncbi.nlm.nih.gov/gene/?term=163
1630	DCC	DCC netrin 1 receptor	1630	2.36140700301778	https://www.ncbi.nlm.nih.gov/gene/?term=1630
1634	DCN	decorin	1634	0.901173761071722	https://www.ncbi.nlm.nih.gov/gene/?term=1634
1636	ACE	angiotensin I converting enzyme	1636	3.86034517713812	https://www.ncbi.nlm.nih.gov/gene/?term=1636
1644	DDC	dopa decarboxylase	1644	3.54953870884946	https://www.ncbi.nlm.nih.gov/gene/?term=1644
1649	DDIT3	DNA damage inducible transcript 3	1649	0.834409742707775	https://www.ncbi.nlm.nih.gov/gene/?term=1649
165257	C1QL2	complement C1q like 2	165257	3.27930119649495	https://www.ncbi.nlm.nih.gov/gene/?term=165257
1675	CFD	complement factor D	1675	-0.579745657859308	https://www.ncbi.nlm.nih.gov/gene/?term=1675
168667	BMPER	BMP binding endothelial regulator	168667	-2.60674458616739	https://www.ncbi.nlm.nih.gov/gene/?term=168667
170384	FUT11	fucosyltransferase 11	170384	-0.330073944354314	https://www.ncbi.nlm.nih.gov/gene/?term=170384
170392	OIT3	oncoprotein induced transcript 3	170392	1.9056603678019	https://www.ncbi.nlm.nih.gov/gene/?term=170392
1719	DHFR	dihydrofolate reductase	1719	0.727003780185904	https://www.ncbi.nlm.nih.gov/gene/?term=1719
1728	NQO1	NAD(P)H quinone dehydrogenase 1	1728	3.35029918470042	https://www.ncbi.nlm.nih.gov/gene/?term=1728
173	AFM	afamin	173	4.85355953238144	https://www.ncbi.nlm.nih.gov/gene/?term=173
174	AFP	alpha fetoprotein	174	2.90082451035077	https://www.ncbi.nlm.nih.gov/gene/?term=174
1740	DLG2	discs large MAGUK scaffold protein 2	1740	-1.03495027252342	https://www.ncbi.nlm.nih.gov/gene/?term=1740
1746	DLX2	distal-less homeobox 2	1746	0.0414118730536861	https://www.ncbi.nlm.nih.gov/gene/?term=1746
