userId	geneSymbol	geneName	entrezgene	score	gLink
1946	EFNA5	ephrin A5	1946	-1.86790652438934	https://www.ncbi.nlm.nih.gov/gene/?term=1946
1947	EFNB1	ephrin B1	1947	-0.0452646542919213	https://www.ncbi.nlm.nih.gov/gene/?term=1947
1948	EFNB2	ephrin B2	1948	-0.549297005175978	https://www.ncbi.nlm.nih.gov/gene/?term=1948
1950	EGF	epidermal growth factor	1950	-1.68685719030438	https://www.ncbi.nlm.nih.gov/gene/?term=1950
1956	EGFR	epidermal growth factor receptor	1956	-1.47057171189986	https://www.ncbi.nlm.nih.gov/gene/?term=1956
196527	ANO6	anoctamin 6	196527	-0.369757308294098	https://www.ncbi.nlm.nih.gov/gene/?term=196527
196541	METTL21C	methyltransferase like 21C	196541	-0.234870577498223	https://www.ncbi.nlm.nih.gov/gene/?term=196541
1969	EPHA2	EPH receptor A2	1969	-0.863236607246854	https://www.ncbi.nlm.nih.gov/gene/?term=1969
197	AHSG	alpha 2-HS glycoprotein	197	-2.24914801917946	https://www.ncbi.nlm.nih.gov/gene/?term=197
1978	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1978	0.909741061379618	https://www.ncbi.nlm.nih.gov/gene/?term=1978
1981	EIF4G1	eukaryotic translation initiation factor 4 gamma 1	1981	0.870708414417207	https://www.ncbi.nlm.nih.gov/gene/?term=1981
1984	EIF5A	eukaryotic translation initiation factor 5A	1984	0.16105964703872	https://www.ncbi.nlm.nih.gov/gene/?term=1984
199	AIF1	allograft inflammatory factor 1	199	1.73472733766916	https://www.ncbi.nlm.nih.gov/gene/?term=199
1991	ELANE	elastase, neutrophil expressed	1991	6.1545088304499	https://www.ncbi.nlm.nih.gov/gene/?term=1991
1992	SERPINB1	serpin family B member 1	1992	2.30025112222821	https://www.ncbi.nlm.nih.gov/gene/?term=1992
2	A2M	alpha-2-macroglobulin	2	-1.32121640974011	https://www.ncbi.nlm.nih.gov/gene/?term=2
200150	PLD5	phospholipase D family member 5	200150	-1.43925095034482	https://www.ncbi.nlm.nih.gov/gene/?term=200150
200504	GKN2	gastrokine 2	200504	-0.328824101891277	https://www.ncbi.nlm.nih.gov/gene/?term=200504
202051	SPATA24	spermatogenesis associated 24	202051	-1.56141238105909	https://www.ncbi.nlm.nih.gov/gene/?term=202051
202052	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18	202052	-0.195716423044366	https://www.ncbi.nlm.nih.gov/gene/?term=202052
2022	ENG	endoglin	2022	-2.27682693923039	https://www.ncbi.nlm.nih.gov/gene/?term=2022
2026	ENO2	enolase 2	2026	0.342577654071987	https://www.ncbi.nlm.nih.gov/gene/?term=2026
2027	ENO3	enolase 3	2027	9.36760937691009	https://www.ncbi.nlm.nih.gov/gene/?term=2027
203	AK1	adenylate kinase 1	203	1.511977140967	https://www.ncbi.nlm.nih.gov/gene/?term=203
2036	EPB41L1	erythrocyte membrane protein band 4.1 like 1	2036	0.628591462004487	https://www.ncbi.nlm.nih.gov/gene/?term=2036
204	AK2	adenylate kinase 2	204	0.516783624526169	https://www.ncbi.nlm.nih.gov/gene/?term=204
2042	EPHA3	EPH receptor A3	2042	-0.096688015751473	https://www.ncbi.nlm.nih.gov/gene/?term=2042
204474	PDILT	protein disulfide isomerase like, testis expressed	204474	-1.93002567246442	https://www.ncbi.nlm.nih.gov/gene/?term=204474
2048	EPHB2	EPH receptor B2	2048	-5.49813434582037	https://www.ncbi.nlm.nih.gov/gene/?term=2048
2056	EPO	erythropoietin	2056	5.71193141158039	https://www.ncbi.nlm.nih.gov/gene/?term=2056
2057	EPOR	erythropoietin receptor	2057	-3.4516105276335	https://www.ncbi.nlm.nih.gov/gene/?term=2057
2066	ERBB4	erb-b2 receptor tyrosine kinase 4	2066	-0.929072252296493	https://www.ncbi.nlm.nih.gov/gene/?term=2066
2069	EREG	epiregulin	2069	0.0854551249234143	https://www.ncbi.nlm.nih.gov/gene/?term=2069
207	AKT1	AKT serine/threonine kinase 1	207	0.640991590571308	https://www.ncbi.nlm.nih.gov/gene/?term=207
2081	ERN1	endoplasmic reticulum to nucleus signaling 1	2081	-0.546673952021885	https://www.ncbi.nlm.nih.gov/gene/?term=2081
210	ALAD	aminolevulinate dehydratase	210	-0.355686933996264	https://www.ncbi.nlm.nih.gov/gene/?term=210
2101	ESRRA	estrogen related receptor alpha	2101	-4.24356562808308	https://www.ncbi.nlm.nih.gov/gene/?term=2101
212	ALAS2	5'-aminolevulinate synthase 2	212	0.00729813827545488	https://www.ncbi.nlm.nih.gov/gene/?term=212
213	ALB	albumin	213	3.10849326676157	https://www.ncbi.nlm.nih.gov/gene/?term=213
214	ALCAM	activated leukocyte cell adhesion molecule	214	-3.32283672339562	https://www.ncbi.nlm.nih.gov/gene/?term=214
2146	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	2146	-1.8833676324474	https://www.ncbi.nlm.nih.gov/gene/?term=2146
2147	F2	coagulation factor II, thrombin	2147	1.78683940240597	https://www.ncbi.nlm.nih.gov/gene/?term=2147
2155	F7	coagulation factor VII	2155	-1.42644036001188	https://www.ncbi.nlm.nih.gov/gene/?term=2155
2159	F10	coagulation factor X	2159	-3.45101966637274	https://www.ncbi.nlm.nih.gov/gene/?term=2159
2160	F11	coagulation factor XI	2160	-1.77300537395003	https://www.ncbi.nlm.nih.gov/gene/?term=2160
2165	F13B	coagulation factor XIII B chain	2165	-1.17984928550178	https://www.ncbi.nlm.nih.gov/gene/?term=2165
2169	FABP2	fatty acid binding protein 2	2169	-1.20749587446393	https://www.ncbi.nlm.nih.gov/gene/?term=2169
2170	FABP3	fatty acid binding protein 3	2170	5.98421995578908	https://www.ncbi.nlm.nih.gov/gene/?term=2170
2171	FABP5	fatty acid binding protein 5	2171	-3.55555939041006	https://www.ncbi.nlm.nih.gov/gene/?term=2171
2182	ACSL4	acyl-CoA synthetase long chain family member 4	2182	-0.40404632294259	https://www.ncbi.nlm.nih.gov/gene/?term=2182
2184	FAH	fumarylacetoacetate hydrolase	2184	3.26957752643318	https://www.ncbi.nlm.nih.gov/gene/?term=2184
2185	PTK2B	protein tyrosine kinase 2 beta	2185	0.691507985688032	https://www.ncbi.nlm.nih.gov/gene/?term=2185
2186	BPTF	bromodomain PHD finger transcription factor	2186	1.81373466093023	https://www.ncbi.nlm.nih.gov/gene/?term=2186
2188	FANCF	FA complementation group F	2188	0.644317868959513	https://www.ncbi.nlm.nih.gov/gene/?term=2188
219	ALDH1B1	aldehyde dehydrogenase 1 family member B1	219	-1.13518707536899	https://www.ncbi.nlm.nih.gov/gene/?term=219
219402	MTIF3	mitochondrial translational initiation factor 3	219402	-0.507066147263032	https://www.ncbi.nlm.nih.gov/gene/?term=219402
2202	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	-3.66974929989072	https://www.ncbi.nlm.nih.gov/gene/?term=2202
220388	CCDC89	coiled-coil domain containing 89	220388	0.182970881875043	https://www.ncbi.nlm.nih.gov/gene/?term=220388
2208	FCER2	Fc fragment of IgE receptor II	2208	1.02063080244697	https://www.ncbi.nlm.nih.gov/gene/?term=2208
2209	FCGR1A	Fc fragment of IgG receptor Ia	2209	3.07942521119922	https://www.ncbi.nlm.nih.gov/gene/?term=2209
221120	ALKBH3	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase	221120	-0.0254866059152952	https://www.ncbi.nlm.nih.gov/gene/?term=221120
2212	FCGR2A	Fc fragment of IgG receptor IIa	2212	-0.441988539704865	https://www.ncbi.nlm.nih.gov/gene/?term=2212
2213	FCGR2B	Fc fragment of IgG receptor IIb	2213	-1.28136186293114	https://www.ncbi.nlm.nih.gov/gene/?term=2213
2214	FCGR3A	Fc fragment of IgG receptor IIIa	2214	-0.07768210775277	https://www.ncbi.nlm.nih.gov/gene/?term=2214
2215	FCGR3B	Fc fragment of IgG receptor IIIb	2215	-3.47751067304061	https://www.ncbi.nlm.nih.gov/gene/?term=2215
2219	FCN1	ficolin 1	2219	2.78275112142136	https://www.ncbi.nlm.nih.gov/gene/?term=2219
2220	FCN2	ficolin 2	2220	-0.395811923029666	https://www.ncbi.nlm.nih.gov/gene/?term=2220
2235	FECH	ferrochelatase	2235	-1.76165870000095	https://www.ncbi.nlm.nih.gov/gene/?term=2235
2246	FGF1	fibroblast growth factor 1	2246	-1.52850285668078	https://www.ncbi.nlm.nih.gov/gene/?term=2246
2247	FGF2	fibroblast growth factor 2	2247	-1.34483048006218	https://www.ncbi.nlm.nih.gov/gene/?term=2247
2251	FGF6	fibroblast growth factor 6	2251	1.1202295647335	https://www.ncbi.nlm.nih.gov/gene/?term=2251
2252	FGF7	fibroblast growth factor 7	2252	1.62231144672544	https://www.ncbi.nlm.nih.gov/gene/?term=2252
2253	FGF8	fibroblast growth factor 8	2253	0.178920429633397	https://www.ncbi.nlm.nih.gov/gene/?term=2253
2254	FGF9	fibroblast growth factor 9	2254	-0.82024306676448	https://www.ncbi.nlm.nih.gov/gene/?term=2254
2255	FGF10	fibroblast growth factor 10	2255	0.971964964632025	https://www.ncbi.nlm.nih.gov/gene/?term=2255
226	ALDOA	aldolase, fructose-bisphosphate A	226	2.35489559057002	https://www.ncbi.nlm.nih.gov/gene/?term=226
2260	FGFR1	fibroblast growth factor receptor 1	2260	-2.77837758464877	https://www.ncbi.nlm.nih.gov/gene/?term=2260
2261	FGFR3	fibroblast growth factor receptor 3	2261	-1.40793450877897	https://www.ncbi.nlm.nih.gov/gene/?term=2261
2263	FGFR2	fibroblast growth factor receptor 2	2263	-0.698850945947448	https://www.ncbi.nlm.nih.gov/gene/?term=2263
2264	FGFR4	fibroblast growth factor receptor 4	2264	0.242518236243789	https://www.ncbi.nlm.nih.gov/gene/?term=2264
2267	FGL1	fibrinogen like 1	2267	4.07030091626547	https://www.ncbi.nlm.nih.gov/gene/?term=2267
2272	FHIT	fragile histidine triad	2272	0.654683680276232	https://www.ncbi.nlm.nih.gov/gene/?term=2272
2277	VEGFD	vascular endothelial growth factor D	2277	-1.98030598078651	https://www.ncbi.nlm.nih.gov/gene/?term=2277
2281	FKBP1B	FKBP prolyl isomerase 1B	2281	-1.08903213559006	https://www.ncbi.nlm.nih.gov/gene/?term=2281
22854	NTNG1	netrin G1	22854	-3.52672259845036	https://www.ncbi.nlm.nih.gov/gene/?term=22854
22871	NLGN1	neuroligin 1	22871	-1.36632335999033	https://www.ncbi.nlm.nih.gov/gene/?term=22871
2289	FKBP5	FKBP prolyl isomerase 5	2289	0.660748535095721	https://www.ncbi.nlm.nih.gov/gene/?term=2289
229	ALDOB	aldolase, fructose-bisphosphate B	229	1.15286116211652	https://www.ncbi.nlm.nih.gov/gene/?term=229
22914	KLRK1	killer cell lectin like receptor K1	22914	-0.75045543815603	https://www.ncbi.nlm.nih.gov/gene/?term=22914
22925	PLA2R1	phospholipase A2 receptor 1	22925	-4.51062819621281	https://www.ncbi.nlm.nih.gov/gene/?term=22925
22933	SIRT2	sirtuin 2	22933	-1.72966684564525	https://www.ncbi.nlm.nih.gov/gene/?term=22933
22943	DKK1	dickkopf WNT signaling pathway inhibitor 1	22943	-3.56701141698459	https://www.ncbi.nlm.nih.gov/gene/?term=22943
22978	NT5C2	5'-nucleotidase, cytosolic II	22978	0.185899623911733	https://www.ncbi.nlm.nih.gov/gene/?term=22978
2303	FOXC2	forkhead box C2	2303	1.79909803489237	https://www.ncbi.nlm.nih.gov/gene/?term=2303
2305	FOXM1	forkhead box M1	2305	1.3339335171084	https://www.ncbi.nlm.nih.gov/gene/?term=2305
23070	CMTR1	cap methyltransferase 1	23070	-0.565024245579485	https://www.ncbi.nlm.nih.gov/gene/?term=23070
23071	ERP44	endoplasmic reticulum protein 44	23071	-2.5454296994394	https://www.ncbi.nlm.nih.gov/gene/?term=23071
2308	FOXO1	forkhead box O1	2308	-2.65367170252363	https://www.ncbi.nlm.nih.gov/gene/?term=2308
2309	FOXO3	forkhead box O3	2309	0.763940405449857	https://www.ncbi.nlm.nih.gov/gene/?term=2309
231	AKR1B1	aldo-keto reductase family 1 member B	231	5.33418413361052	https://www.ncbi.nlm.nih.gov/gene/?term=231
23112	TNRC6B	trinucleotide repeat containing 6B	23112	1.51513284774894	https://www.ncbi.nlm.nih.gov/gene/?term=23112
23166	STAB1	stabilin 1	23166	-0.577181831234672	https://www.ncbi.nlm.nih.gov/gene/?term=23166
23204	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	23204	-0.494387157751662	https://www.ncbi.nlm.nih.gov/gene/?term=23204
23208	SYT11	synaptotagmin 11	23208	-0.92087389873187	https://www.ncbi.nlm.nih.gov/gene/?term=23208
2322	FLT3	fms related tyrosine kinase 3	2322	-3.25528674067782	https://www.ncbi.nlm.nih.gov/gene/?term=2322
2323	FLT3LG	fms related tyrosine kinase 3 ligand	2323	-2.1750280803813	https://www.ncbi.nlm.nih.gov/gene/?term=2323
23236	PLCB1	phospholipase C beta 1	23236	-0.422902366660375	https://www.ncbi.nlm.nih.gov/gene/?term=23236
2324	FLT4	fms related tyrosine kinase 4	2324	-3.06792976761307	https://www.ncbi.nlm.nih.gov/gene/?term=2324
23269	MGA	MGA, MAX dimerization protein	23269	1.8073054027616	https://www.ncbi.nlm.nih.gov/gene/?term=23269
23286	WWC1	WW and C2 domain containing 1	23286	-1.26448591133492	https://www.ncbi.nlm.nih.gov/gene/?term=23286
23301	EHBP1	EH domain binding protein 1	23301	0.742344271886199	https://www.ncbi.nlm.nih.gov/gene/?term=23301
23308	ICOSLG	inducible T cell costimulator ligand	23308	-1.48827042205379	https://www.ncbi.nlm.nih.gov/gene/?term=23308
2335	FN1	fibronectin 1	2335	-2.01647075762565	https://www.ncbi.nlm.nih.gov/gene/?term=2335
23386	NUDCD3	NudC domain containing 3	23386	1.33955826013989	https://www.ncbi.nlm.nih.gov/gene/?term=23386
23406	COTL1	coactosin like F-actin binding protein 1	23406	2.94932274717151	https://www.ncbi.nlm.nih.gov/gene/?term=23406
23410	SIRT3	sirtuin 3	23410	-3.18860831547309	https://www.ncbi.nlm.nih.gov/gene/?term=23410
23411	SIRT1	sirtuin 1	23411	-2.58617249726499	https://www.ncbi.nlm.nih.gov/gene/?term=23411
23433	RHOQ	ras homolog family member Q	23433	1.22767646273099	https://www.ncbi.nlm.nih.gov/gene/?term=23433
23435	TARDBP	TAR DNA binding protein	23435	-1.09931093561158	https://www.ncbi.nlm.nih.gov/gene/?term=23435
23468	CBX5	chromobox 5	23468	-2.28480997661821	https://www.ncbi.nlm.nih.gov/gene/?term=23468
23469	PHF3	PHD finger protein 3	23469	1.11530174262125	https://www.ncbi.nlm.nih.gov/gene/?term=23469
23474	ETHE1	ETHE1, persulfide dioxygenase	23474	-0.609762231128496	https://www.ncbi.nlm.nih.gov/gene/?term=23474
23509	POFUT1	protein O-fucosyltransferase 1	23509	0.0696040121599342	https://www.ncbi.nlm.nih.gov/gene/?term=23509
23543	RBFOX2	RNA binding fox-1 homolog 2	23543	7.56072603407305	https://www.ncbi.nlm.nih.gov/gene/?term=23543
23547	LILRA4	leukocyte immunoglobulin like receptor A4	23547	-2.84771426116825	https://www.ncbi.nlm.nih.gov/gene/?term=23547
23586	DDX58	DExD/H-box helicase 58	23586	-1.21156225559331	https://www.ncbi.nlm.nih.gov/gene/?term=23586
23604	DAPK2	death associated protein kinase 2	23604	1.98498848062362	https://www.ncbi.nlm.nih.gov/gene/?term=23604
23640	HSPBP1	HSPA (Hsp70) binding protein 1	23640	-0.425920423376325	https://www.ncbi.nlm.nih.gov/gene/?term=23640
23654	PLXNB2	plexin B2	23654	-1.54309843432861	https://www.ncbi.nlm.nih.gov/gene/?term=23654
23657	SLC7A11	solute carrier family 7 member 11	23657	1.13257016133675	https://www.ncbi.nlm.nih.gov/gene/?term=23657
23670	CEMIP2	cell migration inducing hyaluronidase 2	23670	0.475479383212878	https://www.ncbi.nlm.nih.gov/gene/?term=23670
23705	CADM1	cell adhesion molecule 1	23705	-2.4516279954991	https://www.ncbi.nlm.nih.gov/gene/?term=23705
23753	SDF2L1	stromal cell derived factor 2 like 1	23753	0.332109971874082	https://www.ncbi.nlm.nih.gov/gene/?term=23753
23765	IL17RA	interleukin 17 receptor A	23765	-2.00171963340329	https://www.ncbi.nlm.nih.gov/gene/?term=23765
23769	FLRT1	fibronectin leucine rich transmembrane protein 1	23769	2.31299682278486	https://www.ncbi.nlm.nih.gov/gene/?term=23769
246243	RNASEH1	ribonuclease H1	246243	-2.49540415450313	https://www.ncbi.nlm.nih.gov/gene/?term=246243
246778	IL27	interleukin 27	246778	-1.75320194337353	https://www.ncbi.nlm.nih.gov/gene/?term=246778
249	ALPL	alkaline phosphatase, biomineralization associated	249	0.0958696633376118	https://www.ncbi.nlm.nih.gov/gene/?term=249
2495	FTH1	ferritin heavy chain 1	2495	3.05917798719513	https://www.ncbi.nlm.nih.gov/gene/?term=2495
2512	FTL	ferritin light chain	2512	3.97484878320854	https://www.ncbi.nlm.nih.gov/gene/?term=2512
253559	CADM2	cell adhesion molecule 2	253559	0.882197971659625	https://www.ncbi.nlm.nih.gov/gene/?term=253559
2539	G6PD	glucose-6-phosphate dehydrogenase	2539	0.458628262287215	https://www.ncbi.nlm.nih.gov/gene/?term=2539
253980	KCTD13	potassium channel tetramerization domain containing 13	253980	-3.10736285998706	https://www.ncbi.nlm.nih.gov/gene/?term=253980
2548	GAA	glucosidase alpha, acid	2548	0.106926387995976	https://www.ncbi.nlm.nih.gov/gene/?term=2548
2550	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	2550	-0.661783636163036	https://www.ncbi.nlm.nih.gov/gene/?term=2550
2553	GABPB1	GA binding protein transcription factor subunit beta 1	2553	-1.40635378491568	https://www.ncbi.nlm.nih.gov/gene/?term=2553
256302	NATD1	N-acetyltransferase domain containing 1	256302	-0.794571875993749	https://www.ncbi.nlm.nih.gov/gene/?term=256302
256394	SERPINA11	serpin family A member 11	256394	3.18042461086822	https://www.ncbi.nlm.nih.gov/gene/?term=256394
2571	GAD1	glutamate decarboxylase 1	2571	-2.28575979356694	https://www.ncbi.nlm.nih.gov/gene/?term=2571
257194	NEGR1	neuronal growth regulator 1	257194	-3.17487023169838	https://www.ncbi.nlm.nih.gov/gene/?term=257194
25797	QPCT	glutaminyl-peptide cyclotransferase	25797	-3.3188793036588	https://www.ncbi.nlm.nih.gov/gene/?term=25797
25802	LMOD1	leiomodin 1	25802	1.12414369119699	https://www.ncbi.nlm.nih.gov/gene/?term=25802
25805	BAMBI	BMP and activin membrane bound inhibitor	25805	-4.33523562056219	https://www.ncbi.nlm.nih.gov/gene/?term=25805
25814	ATXN10	ataxin 10	25814	-0.597910626744203	https://www.ncbi.nlm.nih.gov/gene/?term=25814
25837	RAB26	RAB26, member RAS oncogene family	25837	-0.0796613471012572	https://www.ncbi.nlm.nih.gov/gene/?term=25837
25843	MOB4	MOB family member 4, phocein	25843	-0.272263139748674	https://www.ncbi.nlm.nih.gov/gene/?term=25843
25853	DCAF12	DDB1 and CUL4 associated factor 12	25853	-0.116859228610108	https://www.ncbi.nlm.nih.gov/gene/?term=25853
2591	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3	2591	2.333579724357	https://www.ncbi.nlm.nih.gov/gene/?term=2591
25928	SOSTDC1	sclerostin domain containing 1	25928	-1.94014102766304	https://www.ncbi.nlm.nih.gov/gene/?term=25928
25932	CLIC4	chloride intracellular channel 4	25932	0.560545505799545	https://www.ncbi.nlm.nih.gov/gene/?term=25932
25939	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	25939	-2.93700900112333	https://www.ncbi.nlm.nih.gov/gene/?term=25939
2597	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597	1.35341324105881	https://www.ncbi.nlm.nih.gov/gene/?term=2597
26040	SETBP1	SET binding protein 1	26040	1.32921557032606	https://www.ncbi.nlm.nih.gov/gene/?term=26040
2618	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	2618	-1.41988710261539	https://www.ncbi.nlm.nih.gov/gene/?term=2618
2619	GAS1	growth arrest specific 1	2619	-3.27743359888748	https://www.ncbi.nlm.nih.gov/gene/?term=2619
26258	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	26258	0.244273076040477	https://www.ncbi.nlm.nih.gov/gene/?term=26258
2628	GATM	glycine amidinotransferase	2628	-0.0395118898994443	https://www.ncbi.nlm.nih.gov/gene/?term=2628
26289	AK5	adenylate kinase 5	26289	-1.68235871137648	https://www.ncbi.nlm.nih.gov/gene/?term=26289
2638	GC	GC, vitamin D binding protein	2638	-1.18030655341272	https://www.ncbi.nlm.nih.gov/gene/?term=2638
2641	GCG	glucagon	2641	-3.28599374109504	https://www.ncbi.nlm.nih.gov/gene/?term=2641
26577	PCOLCE2	procollagen C-endopeptidase enhancer 2	26577	-6.46723163664217	https://www.ncbi.nlm.nih.gov/gene/?term=26577
266722	HS6ST3	heparan sulfate 6-O-sulfotransferase 3	266722	0.584036246036726	https://www.ncbi.nlm.nih.gov/gene/?term=266722
2668	GDNF	glial cell derived neurotrophic factor	2668	1.3666909935695	https://www.ncbi.nlm.nih.gov/gene/?term=2668
2670	GFAP	glial fibrillary acidic protein	2670	-1.40913131162646	https://www.ncbi.nlm.nih.gov/gene/?term=2670
2676	GFRA3	GDNF family receptor alpha 3	2676	-3.64423629278386	https://www.ncbi.nlm.nih.gov/gene/?term=2676
2690	GHR	growth hormone receptor	2690	-0.72134607578433	https://www.ncbi.nlm.nih.gov/gene/?term=2690
26998	FETUB	fetuin B	26998	-4.74977224070274	https://www.ncbi.nlm.nih.gov/gene/?term=26998
27036	SIGLEC7	sialic acid binding Ig like lectin 7	27036	-0.707970023388205	https://www.ncbi.nlm.nih.gov/gene/?term=27036
27044	SND1	staphylococcal nuclease and tudor domain containing 1	27044	0.586908499073587	https://www.ncbi.nlm.nih.gov/gene/?term=27044
27101	CACYBP	calcyclin binding protein	27101	0.333347685832643	https://www.ncbi.nlm.nih.gov/gene/?term=27101
27120	DKKL1	dickkopf like acrosomal protein 1	27120	-2.85507476860637	https://www.ncbi.nlm.nih.gov/gene/?term=27120
27132	CPNE7	copine 7	27132	1.33488838765242	https://www.ncbi.nlm.nih.gov/gene/?term=27132
27163	NAAA	N-acylethanolamine acid amidase	27163	-1.45800053910525	https://www.ncbi.nlm.nih.gov/gene/?term=27163
27180	SIGLEC9	sialic acid binding Ig like lectin 9	27180	0.138726188823118	https://www.ncbi.nlm.nih.gov/gene/?term=27180
27189	IL17C	interleukin 17C	27189	-0.421735282506207	https://www.ncbi.nlm.nih.gov/gene/?term=27189
2719	GPC3	glypican 3	2719	-1.54084505461612	https://www.ncbi.nlm.nih.gov/gene/?term=2719
27242	TNFRSF21	TNF receptor superfamily member 21	27242	-2.59603663317696	https://www.ncbi.nlm.nih.gov/gene/?term=27242
27248	ERLEC1	endoplasmic reticulum lectin 1	27248	0.594432580814201	https://www.ncbi.nlm.nih.gov/gene/?term=27248
27253	PCDH17	protocadherin 17	27253	-2.26085552764874	https://www.ncbi.nlm.nih.gov/gene/?term=27253
27255	CNTN6	contactin 6	27255	-3.6077265521211	https://www.ncbi.nlm.nih.gov/gene/?term=27255
27304	MOCS3	molybdenum cofactor synthesis 3	27304	-3.73464670673197	https://www.ncbi.nlm.nih.gov/gene/?term=27304
27329	ANGPTL3	angiopoietin like 3	27329	2.52079071176159	https://www.ncbi.nlm.nih.gov/gene/?term=27329
27330	RPS6KA6	ribosomal protein S6 kinase A6	27330	0.954154474731092	https://www.ncbi.nlm.nih.gov/gene/?term=27330
27351	DESI1	desumoylating isopeptidase 1	27351	-3.76621054514399	https://www.ncbi.nlm.nih.gov/gene/?term=27351
2740	GLP1R	glucagon like peptide 1 receptor	2740	-4.65661341718153	https://www.ncbi.nlm.nih.gov/gene/?term=2740
27429	HTRA2	HtrA serine peptidase 2	27429	0.16022181941172	https://www.ncbi.nlm.nih.gov/gene/?term=27429
276	AMY1A	amylase, alpha 1A (salivary)	276	-0.575271196343686	https://www.ncbi.nlm.nih.gov/gene/?term=276
2773	GNAI3	G protein subunit alpha i3	2773	0.35821344829278	https://www.ncbi.nlm.nih.gov/gene/?term=2773
2778	GNAS	GNAS complex locus	2778	2.4590405843388	https://www.ncbi.nlm.nih.gov/gene/?term=2778
2799	GNS	glucosamine (N-acetyl)-6-sulfatase	2799	3.45228948667813	https://www.ncbi.nlm.nih.gov/gene/?term=2799
2810	SFN	stratifin	2810	1.96234213502302	https://www.ncbi.nlm.nih.gov/gene/?term=2810
2811	GP1BA	glycoprotein Ib platelet subunit alpha	2811	-2.61513509526137	https://www.ncbi.nlm.nih.gov/gene/?term=2811
2815	GP9	glycoprotein IX platelet	2815	1.26279899861076	https://www.ncbi.nlm.nih.gov/gene/?term=2815
2819	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	8.42467976058761	https://www.ncbi.nlm.nih.gov/gene/?term=2819
282973	JAKMIP3	Janus kinase and microtubule interacting protein 3	282973	0.725955190436467	https://www.ncbi.nlm.nih.gov/gene/?term=282973
283	ANG	angiogenin	283	1.30480612654153	https://www.ncbi.nlm.nih.gov/gene/?term=283
283899	INO80E	INO80 complex subunit E	283899	-0.563701710957496	https://www.ncbi.nlm.nih.gov/gene/?term=283899
284	ANGPT1	angiopoietin 1	284	-2.73343249528976	https://www.ncbi.nlm.nih.gov/gene/?term=284
284069	FAM171A2	family with sequence similarity 171 member A2	284069	1.721611292292	https://www.ncbi.nlm.nih.gov/gene/?term=284069
284252	KCTD1	potassium channel tetramerization domain containing 1	284252	-1.40938528579593	https://www.ncbi.nlm.nih.gov/gene/?term=284252
284613	CYB561D1	cytochrome b561 family member D1	284613	-1.42303518670182	https://www.ncbi.nlm.nih.gov/gene/?term=284613
28514	DLL1	delta like canonical Notch ligand 1	28514	-0.9402447631387	https://www.ncbi.nlm.nih.gov/gene/?term=28514
285704	RGMB	repulsive guidance molecule BMP co-receptor b	285704	-0.875419714046236	https://www.ncbi.nlm.nih.gov/gene/?term=285704
2875	GPT	glutamic--pyruvic transaminase	2875	-0.86033261723813	https://www.ncbi.nlm.nih.gov/gene/?term=2875
2876	GPX1	glutathione peroxidase 1	2876	1.25319659592396	https://www.ncbi.nlm.nih.gov/gene/?term=2876
2879	GPX4	glutathione peroxidase 4	2879	2.78404646311346	https://www.ncbi.nlm.nih.gov/gene/?term=2879
2885	GRB2	growth factor receptor bound protein 2	2885	-0.381815935429552	https://www.ncbi.nlm.nih.gov/gene/?term=2885
2893	GRIA4	glutamate ionotropic receptor AMPA type subunit 4	2893	-2.51554300193062	https://www.ncbi.nlm.nih.gov/gene/?term=2893
28972	SPCS1	signal peptidase complex subunit 1	28972	-2.13090256853169	https://www.ncbi.nlm.nih.gov/gene/?term=28972
28992	MACROD1	mono-ADP ribosylhydrolase 1	28992	-5.41613674662316	https://www.ncbi.nlm.nih.gov/gene/?term=28992
2908	NR3C1	nuclear receptor subfamily 3 group C member 1	2908	1.2414862746665	https://www.ncbi.nlm.nih.gov/gene/?term=2908
29104	N6AMT1	N-6 adenine-specific DNA methyltransferase 1	29104	0.578050014955292	https://www.ncbi.nlm.nih.gov/gene/?term=29104
29106	SCG3	secretogranin III	29106	1.81519122547896	https://www.ncbi.nlm.nih.gov/gene/?term=29106
29110	TBK1	TANK binding kinase 1	29110	2.13641902802926	https://www.ncbi.nlm.nih.gov/gene/?term=29110
29124	LGALS13	galectin 13	29124	0.0430444628866179	https://www.ncbi.nlm.nih.gov/gene/?term=29124
29126	CD274	CD274 molecule	29126	-2.18444473065488	https://www.ncbi.nlm.nih.gov/gene/?term=29126
